"","WhatsApp","control","curso_verificacion","curso","verificacion","curso_pooled","verificacion_pooled","blockid1","edad","gender","education","journalist","knowledge_verify","know_to_verify","know_fact_checkers_sum","freq_use_whats","freq_use_social","fuentes_principales_sum","cuentas_social_infor_sum_1","cuentas_social_infor_sum_2","cuentas_social_infor_sum_3","freq_desc_comp","freq_analyze","freq_veri_compar","knowledge_verify_end","recent_cases_sum_end","know_to_verify_end","know_fact_checkers_sum_end","fuentes_principales_sum_end","cuentas_social_infor_Nontrad_end","cuentas_social_infor_trad_end","freq_desc_comp_end","cree_falsa_do_1_end","cree_falsa_do_3_end","cree_falsa_do_4_end","freq_analyze_end","freq_veri_compar_end","cree_falsa_do_index_end","cuentas_social_infor_Nontrad","cuentas_social_infor_trad","freq_tipos_1","freq_tipos_2","freq_tipos_3","freq_tipos_4","freq_tipos_5","freq_tipos_6","confia_1","confia_2","confia_3","confia_4","confia_5","confia_6","knowledge_plat_1","knowledge_plat_2","knowledge_plat_3","knowledge_plat_4","knowledge_plat_5","knowledge_plat_6","problemas_1","problemas_2","problemas_3","problemas_4","problemas_5","problemas_6","characts_false_1","characts_false_2","characts_false_3","characts_false_4","characts_false_5","characts_false_6","characts_false_7","characts_false_8","characts_false_9","characts_false_10","forms_verify_1","forms_verify_2","forms_verify_3","forms_verify_4","forms_verify_5","forms_verify_6","case1_hyp_2","case2_hyp_2","case3_hyp_2","case1_hyp_1","case2_hyp_1","case3_hyp_1","freq_tipos_1_end","freq_tipos_2_end","freq_tipos_3_end","freq_tipos_4_end","freq_tipos_5_end","freq_tipos_6_end","confia_1_end","confia_2_end","confia_3_end","confia_4_end","confia_5_end","confia_6_end","freq_plat_false_1_end","freq_plat_false_2_end","freq_plat_false_3_end","freq_plat_false_4_end","freq_plat_false_5_end","freq_plat_false_6_end","knowledge_plat_1_end","knowledge_plat_2_end","knowledge_plat_3_end","knowledge_plat_4_end","knowledge_plat_5_end","knowledge_plat_6_end","problemas_1_end","problemas_2_end","problemas_3_end","problemas_4_end","problemas_5_end","problemas_6_end","characts_false_1_end","characts_false_2_end","characts_false_3_end","characts_false_4_end","characts_false_5_end","characts_false_6_end","characts_false_7_end","characts_false_8_end","characts_false_9_end","characts_false_10_end","forms_verify_1_end","forms_verify_2_end","forms_verify_3_end","forms_verify_4_end","forms_verify_5_end","forms_verify_6_end","case1_hyp_2_end","case2_hyp_2_end","case3_hyp_2_end","case1_hyp_1_end","case2_hyp_1_end","case3_hyp_1_end","case1_hyp_3_end","case2_hyp_3_end","case3_hyp_3_end","temas_2","temas_2_end","freq_plat_false_9_end","confia_9_end","avoid_mis_1_end","avoid_mis_2_end","knowledge_plat_11_end","avoid_mis_4_end","freq_tipos_9_end","avoid_mis_3_end","freq_plat_false_1","freq_plat_false_2","freq_plat_false_3","freq_plat_false_4","freq_plat_false_5","freq_plat_false_6","freq_tipos_7_end","freq_tipos_8_end","confia_7_end","confia_8_end","freq_plat_false_7_end","freq_plat_false_8_end","knowledge_plat_9_end","knowledge_plat_10_end","edad25","edad35","edad45","edad55","edu7","edu8","edu9","edu10","consumption_baseline","trust_baseline","false_baseline","characts_index","knowledge_identify_baseline","index_mec_importance_baseline","forms_index","index_know_verify_baseline","hyp_sharing_index","index_sharing_baseline","ver_beh_baseline","index_false_trust_baseline","trust_end","false_end","index_false_trust","index_mec_importance_end","characts_index_end","forms_index_end","index_mec_attention","index_know_identify","index_know_verify","index_consumption","index_sharing","index_verifying","false_traditional_end","false_social_end","trust_traditional_baseline","trust_social_baseline","trust_traditional_end","trust_social_end","consumption_traditional_baseline","consumption_social_baseline","consumption_traditional_end","consumption_social_end","Age","Edu","weight1","weight2"
"345",1,0,0,1,0,1,0,"29_w",26,0,9,0,4,4,3,6,6,NA,NA,NA,NA,2,4,4,5,0,5,2,NA,NA,NA,5,NA,NA,NA,4,5,1.613773672223,NA,NA,6,5,3,6,6,6,5,5,4,2,4,4,1,0,1,1,1,1,5,5,5,5,5,5,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,4,1,5,4,5,1,6,6,4,1.5,6,6,5,5,4,1.5,5,5,1,1,2,4,2,3,0,0,0,1,0,1,5,5,5,5,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,5,5,5,2,1,1,NA,NA,NA,1,1,4,2,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,2,1,2,1,4,4,1,1,0,1,0,0,0,0,1,0,-1.10720374757667,0.198486380299324,0.714081035544544,1,0.512689170715515,0.627595122767267,1,1.93399500828083,0.661416202713788,-0.997850350312155,-0.0367771585863697,0.450006951046077,-0.650883116747546,1.37233955412846,-1.35571524163981,0.609943275416287,0.6,0.666666666666667,0.122593857040489,1.25201097764564,1.17373046288302,0.296392727964105,-0.0993519285517235,1.28146784088163,2.32365130814988,-0.0940315648972855,1.56788857385165,-1.16707326500885,1.6977154017137,-2.07025856031615,0.38451548187104,-1.40761594349319,1.16960158228521,-0.555169453261832,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"346",1,1,0,0,0,0,0,"33_w",60,0,8,0,3,3,0,6,5,NA,NA,NA,NA,1,3,3,2,0,2,0,NA,NA,NA,2,NA,NA,NA,2,2,-0.427175383823735,NA,NA,3,4,4,1,4,5,4,4,4,2,4,4,0,1,1,1,1,0,5,5,5,5,5,5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,5,4,4,1,1,1,3,4,4,2.5,4,4,4,4,4,1.5,2,4,2,2,2,4,3,3,1,0,1,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,5,5,1,1,1,NA,NA,NA,0,0,2,4,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,4,1,2,1,4,4,0,0,0,0,0,1,0,1,0,0,0.747772856374412,-0.304470170370325,0.710498855655937,0.4,-1.01048421665663,0.627595122767267,0,-1.46232995227,-1.01518811361675,-0.212550315814281,-1.17196545361898,0.0217065298139747,0.820838096827231,1.22991877495306,-0.0977636846295703,0.609943275416287,-0.2,0.333333333333333,-2.34527378686152,-3.34459347188913,-1.72281006793112,0.310516574867816,0.767316949741051,-1.94309525872812,1.3204821284788,0.446662584075846,0.900120191193365,-1.16707326500885,1.01786405746146,-0.270986414264198,-0.522145266988926,1.07086833103642,-0.319659007628272,0.689551593938385,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"347",1,0,0,1,0,1,0,"56_w",27,0,8,0,3,3,1,6,6,NA,NA,NA,NA,4,4,4,4,3,3,3,NA,NA,NA,4,NA,NA,NA,4,3,-1.4476499118471,NA,NA,5,6,3,1,6,4,2,2,2,2,2,2,0,0,1,1,1,1,5,5,5,5,5,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,5,4,5,2,2,4,3,4,3,2.5,3,3,1,1,1,1,1,1,3,4,4,3.5,4,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,5,4,5,1,4,1,NA,NA,NA,1,1,5,1,0,0,1,0,4,1,NA,NA,NA,NA,NA,NA,3,2,1,1,3,4,1,1,0,1,0,0,0,1,0,0,0.729755068070912,-0.608741687481785,1.21326499780014,0.6,0.306404952659685,0.627595122767267,0.333333333333333,-0.521920374936669,1.01588270112434,-0.112181857201135,-0.0367771585863697,-0.032572367747327,-0.667742036638369,-0.679393973079416,0.730066187035355,-3.16883233706214,0.6,0.666666666666667,0.122593857040489,0.467619893123189,0.529027426287911,0.786054748122677,2.08198391777092,-0.868240892191538,-1.87837726853391,0.900903168487758,-1.44785733399365,0.608464228552303,-2.58814954825478,1.67750931319591,0.434943337967547,0.487395542440471,-0.648632571140931,1.43993499270907,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"348",1,0,1,0,0,1,1,"1_w",23,0,8,0,4,4,0,6,6,NA,NA,NA,NA,5,4,5,4,2,4,1,NA,NA,NA,2,NA,NA,NA,5,4,-0.427175383823735,NA,NA,5,5,6,6,5,6,4,5,2,3,3,3,0,0,1,1,1,1,5,5,5,5,5,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,5,3,3,1,3,4,6,4,5,4,6,5,3,5,2,2,3,3,2,1,4,4,3,3,0,0,1,1,1,1,5,5,5,5,5,5,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,5,2,2,1,2,4,NA,NA,NA,0,1,2,4,1,0,0,1,5,1,NA,NA,NA,NA,NA,NA,4,4,3,1,3,5,1,1,1,0,0,0,0,1,0,0,0.371278302213885,-0.571516779819753,0.207732713511734,0.6,0.724255182228475,0.627595122767267,1,0.692524977146103,0.457014595680826,0.918213223547979,1.09841113644624,-0.483229219723756,-0.580131204569623,-0.255147370035185,-0.837864519576074,0.609943275416287,0.6,0.666666666666667,1.35652767899149,0.618470022200092,0.25512234174746,0.0674111290983585,-0.408705888456058,0.206613474345045,0.303320535865095,-0.43205250163348,0.181650321939186,-0.592311504331613,0.0529685559300891,-0.484326189094072,1.1236547954092,-0.945665897413357,0.869378750065395,-0.878951469084177,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"349",1,0,0,0,1,0,1,"115_w",38,0,8,0,3,3,0,6,6,NA,NA,NA,NA,5,5,5,3,1,3,0,NA,NA,NA,1,NA,NA,NA,5,5,0.593299144199633,NA,NA,1,5,6,6,6,6,1,1,1,1,1,4,0,0,1,1,1,1,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,1,2,1,1,1,1,4,1,6,5,3,1,1,1,2.5,1,3,5,5,3,3.5,5,3,1,1,1,1,0,0,5,5,5,5,5,5,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,NA,NA,NA,0,0,3,1,1,0,1,0,4,1,NA,NA,NA,NA,NA,NA,6,6,4,1,2,5,1,1,0,0,1,0,0,1,0,0,-1.14908036515143,-1.80577187154191,-0.794217390888067,0.4,0.123282721377471,0.627595122767267,0.333333333333333,-0.935743718648245,-1.01518811361675,2.09333489193519,1.09841113644624,-1.88900193139392,-1.77400435736457,-2.16301829869309,-0.816885952560191,0.609943275416287,-0.2,0.333333333333333,1.35652767899149,-2.91473127164888,-1.20170634868756,-2.38998397015867,-0.227905809501394,1.28146784088163,-2.49223836302328,-1.11327384566036,-2.62184609658716,0.447788920459932,-2.58814954825478,0.234028205812891,-0.0791953834375391,-1.40761594349319,-1.87995582762025,-0.324327210965268,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"350",1,0,1,0,0,1,1,"74_w",21,0,6,0,3,3,0,6,6,NA,NA,NA,NA,1,3,2,3,0,3,0,NA,NA,NA,1,NA,NA,NA,4,2,-1.4476499118471,NA,NA,1,3,2,3,5,4,4,3,2,3,4,4,0,0,1,1,1,1,5,5,5,3,3,5,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,2,4,5,3,1,2,3,2,4,4,6,4,4,4,3,3,3,3,2,2,3,3,3,3,0,0,1,1,1,0,5,5,5,5,5,5,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4,2,4,1,3,1,NA,NA,NA,1,1,3,3,1,1,1,0,4,0,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,1,1,1,0,0,0,1,0,0,0,-1.6367579733928,-1.83129634192727,-0.284286888966649,0.4,0.123282721377471,-0.347075641559332,0.333333333333333,-0.935743718648245,0.593282333702801,-1.51210509623351,-2.30715374865159,-1.72220401079388,-0.255676990116325,-0.0540997110245677,0.0260802105688084,0.609943275416287,0.6,0.666666666666667,0.122593857040489,-0.770371271205653,-0.663485779388098,-1.47098517861558,1.12365129140864,-1.94309525872812,0.517269175989966,-0.364962335826904,-0.406291459293334,-1.48008025111219,0.495710866474956,-0.868261609806006,-2.16794532938706,0.463682836997802,-0.948855403360746,-0.562619109053657,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"351",1,1,0,0,0,0,0,"53_w",20,0,8,0,4,3,2,6,5,NA,NA,NA,NA,1,3,4,4,1,4,3,NA,NA,NA,2,NA,NA,NA,3,3,0.593299144199633,NA,NA,3,5,3,4,6,2,3,5,1,1,2,2,0,0,1,1,1,0,3,5,5,5,2,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,5,4,4,1,1,1,3,5,4,5.5,6,1,2,5,2,1,3,3,3,2,4,4,4,3,0,0,1,1,1,0,5,5,5,5,4,4,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,4,5,4,1,1,2,NA,NA,NA,0,1,3,3,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,5,6,1,1,4,4,1,1,1,0,0,0,0,1,0,0,-0.325898197639718,-0.215578604604912,0.710498855655937,0.4,-0.0469366310723841,-0.651712499350829,1,0.945075436018412,-1.01518811361675,-0.212550315814281,-0.0367771585863697,-0.0704057156660968,-0.576862043319315,-0.282486500358439,-0.0299836613164216,0.270007666892535,0.6,1,-1.11133996491052,-0.252709311291822,1.58835171483093,0.134352151253211,-0.300469213446336,-0.868240892191538,-0.699848643805987,0.348638942268664,-0.698367550038063,0.921471214655644,-0.247251675975216,-0.100390768382137,-0.517622152264016,0.439756022284139,-0.00506080976203534,0.00230934552618253,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"352",1,1,0,0,0,0,0,"67_w",54,0,11,0,2,3,0,6,5,NA,NA,NA,NA,3,3,3,2,1,2,0,NA,NA,NA,4,NA,NA,NA,3,2,-2.46812443987047,NA,NA,6,5,5,6,6,6,4,5,4,5,4,5,1,0,1,1,1,1,4,3,4,5,5,5,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,5,4,3,4,3,5,5,4,4,4,4,6,3,4,3,2.5,3,4,2,2,3,3,3,2,1,1,1,1,1,1,5,4,4,5,4,5,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,3,3,3,4,2,2,NA,NA,NA,1,0,3,2,0,1,1,0,6,1,NA,NA,NA,NA,NA,NA,4,4,4,1,2,4,1,1,0,0,0,1,0,0,0,1,-0.279131376887453,-1.08422232729662,0.207732713511734,0.4,-0.872377982268705,-0.436177061589073,0.333333333333333,-0.935743718648245,2.62435314844389,-1.98820793955773,-1.17196545361898,-0.800331365795167,-0.749769158366084,-0.927176868812056,-0.177009744982046,0.152829003438715,0.8,0.333333333333333,-1.11133996491052,-1.10609496998416,-1.72281006793112,-0.089855515752912,0.945421644258507,-1.94309525872812,0.517269175989966,-1.52962452232367,1.19409108180962,-2.55991123697763,0.195490634569651,-1.1100828876076,1.07775005403761,-1.40761594349319,0.253717121825734,-0.327181751634373,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"353",1,1,0,0,0,0,0,"92_w",50,0,6,1,3,3,0,6,6,NA,NA,NA,NA,1,4,4,2,0,1,3,NA,NA,NA,1,NA,NA,NA,2,5,-2.46812443987047,NA,NA,6,6,6,6,6,5,5,5,4,4,4,5,1,0,0,1,1,1,2,2,5,5,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,2,2,5,2,1,6,6,6,6,1,6,2,3,2,4,4,2,2,2,2,2,2,2,0,0,0,0.5,1,0,5,4,2,3,5,5,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,2,2,5,2,2,NA,NA,NA,0,0,2,4,0,0,1,0,6,0,NA,NA,NA,NA,NA,NA,6,6,4,4,2,2,0,1,0,0,0,1,1,0,0,0,0.699867999391101,-0.560855239162628,-0.794217390888067,-0.2,0.0863760653975882,-1.88949742425245,0,-1.46232995227,1.2202843081573,-2.02824543106127,-0.0367771585863697,-0.749852314003233,-1.93384110811363,-1.71908787209452,-1.1882745110268,-0.0382584428267737,0,0,-2.34527378686152,-0.65641517534275,-1.58962115079813,2.59571240269906,-0.486355385848795,1.28146784088163,1.3204821284788,-3.22775635341009,1.56788857385165,-2.24690425087429,-1.0065139006691,-1.27356909499185,1.77550774092908,-1.06718863992948,1.82754870931053,0.462879863903821,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"354",1,0,0,1,0,1,0,"45_w",22,0,9,0,2,2,0,6,6,NA,NA,NA,NA,2,3,3,3,1,3,0,NA,NA,NA,4,NA,NA,NA,3,3,0.593299144199633,NA,NA,6,4,6,5,5,5,5,5,3,1,4,4,0,0,0,1,1,1,5,5,3,4,4,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,4,1,2,4,1,6,5,4,4.5,6,5,4,4,3,2,4,3,2,2,2,3,2,3,1,1,1,0,1,0,4,5,4,5,5,5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,3,4,1,1,1,1,NA,NA,NA,0,0,3,3,0,0,0,1,4,1,NA,NA,NA,NA,NA,NA,4,5,2,2,3,3,0,0,1,0,0,0,0,0,1,0,0.83896047305271,-0.222808993388043,-1.29698353303227,0.4,0.795703003752824,-0.0570845614605054,0.666666666666667,-0.984253713577335,-0.456320008173235,-0.0900027926886613,-1.17196545361898,-0.807501574617218,-0.559023692123778,-0.734442302484805,-0.741666282113002,0.318122105729789,0.6,1,-1.11133996491052,-1.87219053101609,-0.125265210088632,-0.18417925749321,0.730426816860888,-0.868240892191538,1.3204821284788,-2.1301843327199,1.06166819391644,-0.854066278905505,0.495710866474956,-0.939487241725537,1.0732269393127,-0.362407218088402,0.855003384418974,-1.00697434425475,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"355",1,1,0,0,0,0,0,"112_w",25,0,5,0,3,3,2,6,6,NA,NA,NA,NA,2,4,3,3,2,3,3,NA,NA,NA,2,NA,NA,NA,3,3,0.593299144199633,NA,NA,6,3,3,1,5,2,5,5,3,2,4,3,0,0,1,1,1,0,2,5,5,5,5,5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,4,4,2,4,3,4,4,3,2.5,4,3,5,5,4,1.5,3,2,1,1,3,3.5,3,3,0,0,0,0.5,1,0,5,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,4,4,4,1,4,4,NA,NA,NA,0,1,2,4,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,1,4,2,1,3,4,0,1,1,0,0,0,1,0,0,0,1.09063804503586,0.00804815483899504,0.710498855655937,0.6,-0.281664629358961,-0.282337512135942,0.333333333333333,-0.108097031225092,0.525148464691813,-0.873417238280134,-1.17196545361898,0.223295718168131,1.55943393749363,0.790705112410513,0.821177135124229,0.609943275416287,0.8,0.666666666666667,-1.11133996491052,0.766740353834682,0.529027426287911,0.642626210827962,-1.08448443891108,-0.868240892191538,1.52043835566105,-0.278508771265686,1.06166819391644,-0.713256251350084,1.6977154017137,0.141430509419455,-0.317765319745345,1.63020019564771,-0.361944506413928,1.0058839539689,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"356",1,0,0,0,1,0,1,"60_w",24,0,10,1,4,5,1,6,6,NA,NA,NA,NA,5,5,5,4,5,4,3,NA,NA,NA,5,NA,NA,NA,5,5,-2.46812443987047,NA,NA,4,6,3,6,6,6,5,5,1,4,4,4,0,0,1,1,1,0,4,5,5,5,5,5,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,5,2,4,2,2,4,6,6,3,3.5,6,6,5,4,3,2.5,4,4,2,2,3,3.5,2,2,0,0,1,1,1,0,4,5,5,5,5,5,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,5,2,4,2,5,4,NA,NA,NA,0,0,3,4,1,1,0,0,6,1,NA,NA,NA,NA,NA,NA,6,1,4,1,2,5,1,1,1,0,0,0,0,0,0,1,-1.31699562339948,-1.94620719282097,0.710498855655937,0.2,-0.230058862354597,0.324284244466197,1,1.68144454940852,1.01588270112434,0.464289444736232,1.09841113644624,-1.50851463582364,-0.836574859422018,-0.77131458726084,0.498224529297694,0.394334426546171,0.8,0.666666666666667,1.35652767899149,0.5894362096972,1.05013114553147,-0.514589365684389,1.42773943507124,1.28146784088163,0.517269175989966,-0.999334553744733,0.0492274340459973,-1.79308723721553,0.795931098380261,-1.56524394023906,0.134230793255862,-1.40761594349319,0.840628018772552,-1.06726095394412,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"357",1,0,0,1,0,1,0,"6_w",45,0,2,0,2,2,0,6,5,NA,NA,NA,NA,2,2,2,2,0,2,0,NA,NA,NA,2,NA,NA,NA,1,2,-2.46812443987047,NA,NA,1,3,2,6,5,5,5,5,5,5,5,5,0,0,1,1,0,1,5,5,5,5,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,5,1,5,5,3,3,4.5,6,4,5,5,4,4.5,4,5,1,1,2,2.5,2,1,0,0,0,0.5,1,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,2,5,5,5,NA,NA,NA,0,1,1,5,0,0,0,0,4,1,NA,NA,NA,NA,NA,NA,5,4,5,4,2,3,0,1,0,0,1,0,1,0,0,0,-2.65849796797934,-0.68081888304951,-2.29535145754346,0,-1.57117558254474,0.127395936037516,-0.333333333333333,-2.56401241444259,3.1832212538874,-3.01860302030685,-2.30715374865159,-1.41335407015818,-0.793695061644364,-1.3453861175946,-0.560363495636174,0.609943275416287,0,0,-3.57920760881253,-0.65641517534275,-2.26103063723059,-1.03741734432622,-1.34293401525848,-1.94309525872812,2.32365130814988,-3.66724718456532,2.07410895378687,-2.99386297009944,1.6977154017137,-2.76690376982049,-2.16794532938706,-0.60523859384965,-0.389854639553162,-0.69064198422423,"36+","Below Tertiary",88.4120603015075,165.510085604644
"358",1,0,0,0,1,0,1,"37_w",57,0,9,0,3,3,2,6,6,NA,NA,NA,NA,2,4,4,3,0,3,2,NA,NA,NA,5,NA,NA,NA,4,5,0.593299144199633,NA,NA,4,5,4,6,6,5,4,4,2,4,2,4,0,0,1,1,1,1,2,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,5,4,2,2,4,2,4,5,5,4.5,6,5,4,4,3,1.5,2,4,2,2,3,2.5,3,2,0,0,1,0.5,1,0,4,4,4,5,4,4,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,2,2,2,4,2,2,NA,NA,NA,0,0,3,4,0,0,1,1,5,1,NA,NA,NA,NA,NA,NA,5,4,2,1,2,3,0,1,0,0,0,1,0,0,1,0,-0.945600634362174,-0.769188844243114,-0.29503342863247,0.4,0.123282721377471,-3.4056158623613,0.333333333333333,-0.108097031225092,0.034414228259289,-0.481710015484397,-0.0367771585863697,-0.735856268523173,0.219546352747465,-1.44247598800158,0.817004509791861,-0.228122996818762,0.4,0.333333333333333,0.122593857040489,-1.06932132346809,-0.406697544903558,-0.470751326193398,-0.762469798319118,1.28146784088163,0.517269175989966,-2.2547958776652,-0.112320568677074,-0.925183770971904,0.495710866474956,-0.270986414264198,0.129707678530952,-1.06718863992948,0.610600818477626,-1.00697434425475,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"359",1,0,0,1,0,1,0,"52_w",20,0,8,0,2,2,1,6,6,NA,NA,NA,NA,3,5,3,3,3,3,1,NA,NA,NA,3,NA,NA,NA,5,4,0.593299144199633,NA,NA,5,2,5,4,6,3,2,3,1,1,1,2,1,0,1,0,1,0,5,3,5,5,5,5,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,5,3,5,1,4,1,6,3,5,5.5,6,4,2,2,1,2,1,2,2,4,4,3.5,5,3,0,0,0,0,1,0,5,5,5,5,5,5,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,4,5,5,4,2,1,NA,NA,NA,0,0,4,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,5,6,3,1,3,4,0,0,1,0,0,0,0,1,0,0,-0.156799335682254,-0.333027090647608,1.21326499780014,0,-2.2205909808753,0.00461242503356798,0.666666666666667,-0.570430369865759,-1.01518811361675,0.940392288060453,-1.17196545361898,0.129833870154887,-0.783264497286518,0.0687443920387243,-0.182680644106144,0.609943275416287,0.6,0.666666666666667,1.35652767899149,0.631996202551746,-0.265981377496095,-0.103863900258144,-1.0093506031616,0.206613474345045,-1.46447240122679,1.09578455525035,-1.66010682331261,1.35542294777746,-1.90829820400254,0.859784904326418,-0.276383693098658,0.0993287187204319,0.554780552199158,-0.946687734565376,"18-35","Above Tertiary",0.550291666468578,0.271685108884129
"360",1,0,0,0,1,0,1,"58_w",50,0,11,1,5,4,1,6,6,NA,NA,NA,NA,5,5,5,5,1,5,1,NA,NA,NA,5,NA,NA,NA,5,5,-2.46812443987047,NA,NA,3,1,6,6,6,5,4,5,2,1,4,4,0,0,1,1,1,0,4,5,4,5,5,5,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,5,1,5,1,4,2,1,3,4,6,6,1,4,5,2,1.5,4,5,2,2,4,4.5,2,3,0,0,0,1,0,1,4,5,5,5,5,5,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,4,2,5,4,4,4,NA,NA,NA,0,0,2,2,1,0,0,1,2,1,NA,NA,NA,NA,NA,NA,6,6,2,1,4,5,1,1,0,0,0,1,0,0,0,1,-1.58953407287716,-1.1674714552094,1.21326499780014,0.8,0.737158061060832,0.186805636144626,0.333333333333333,0.0531758536141742,-0.524453877184223,1.70162766913945,1.09841113644624,-0.698343572817756,-1.54685074164932,-0.786226057818231,-0.340118482125899,0.394334426546171,0,0,1.35652767899149,0.860251127412061,-0.300215077607917,-1.15409455690688,0.480850627581196,1.28146784088163,-0.285943776498868,-0.353390762546604,0.181650321939186,-0.854066278905505,0.353188787835394,-1.61509750768469,-0.882331897246939,-1.06718863992948,-1.20763333494852,-0.12571352964439,"36+","Above Tertiary",0.707183333078768,0.607432188658205
"361",1,0,0,0,1,0,1,"110_w",67,0,11,0,4,4,1,6,5,NA,NA,NA,NA,3,4,5,4,3,4,2,NA,NA,NA,3,NA,NA,NA,5,4,-0.427175383823735,NA,NA,5,6,6,6,5,5,3,3,2,3,2,3,0,0,1,1,1,0,5,5,5,5,5,5,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,5,4,3,1,1,2,4,6,2,3.5,2,3,3,4,1,2,3,3,3,3,3,4,4,3,0,0,1,0.5,1,1,5,5,5,5,5,5,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,5,4,4,1,1,1,NA,NA,NA,0,1,2,4,0,0,0,0,5,1,NA,NA,NA,NA,NA,NA,6,1,3,1,4,4,1,0,0,0,0,1,0,0,0,1,0.936241493147829,-0.688965265862449,0.207732713511734,0.4,-0.0469366310723841,0.627595122767267,0.333333333333333,0.0531758536141742,-0.524453877184223,0.548685065264717,1.09841113644624,-0.485439002367728,-1.45499131702555,0.259751746758584,-0.969176361747271,0.609943275416287,0.6,0.666666666666667,1.35652767899149,0.66904778798818,0.652626743639464,1.51004688529593,1.08676115852848,0.206613474345045,-0.485900003681117,0.694451704479202,-0.780088951335364,-0.1583597712098,-0.848815747403352,-0.484326189094072,1.4747951962174,-0.60523859384965,-0.0617216741941121,1.61794028110808,"36+","Above Tertiary",0.707183333078768,0.607432188658205
